Name,mean_return,volatility,cluster
COL,0.0007302600526634985,0.0449989419795776,1
COO,0.0013476415390660582,0.05325792540033308,1
COP,0.0012229999440490273,0.050376498984800844,1
COST,0.0011929560023993303,0.044617075158030074,1
COTY,0.0018817924401442663,0.06456312337348018,0
CPB,0.000939598705549712,0.037729232162913455,1
CRM,0.002144163890142464,0.0772148567589682,0
CSCO,0.0008758587854240618,0.04045531847550145,1
CSRA,0.0014616957617864274,0.04475202186206798,1
CSX,0.002092221437196494,0.06563797273582894,0
CTAS,0.0023403648797518883,0.08851222103883905,0
CTL,0.0008820807747669179,0.05875775414492291,1
CTSH,0.001385113831681273,0.05429783784755928,1
CTXS,0.0009676443056398846,0.040991988618941384,1
CVS,0.0014659063947760325,0.051662187239611294,1
CVX,0.000228118527801512,0.03069675310411018,1
CXO,0.002384342739117032,0.0663379142572068,0
D,0.0001517008991996288,0.0279483097477201,1
DAL,0.002232252804845921,0.07995769672411515,0
DE,0.00061370272026355,0.034590913289866417,1
DFS,0.001361522784675026,0.04944563034024525,1
DG,0.0011910935705155728,0.055909279674529924,1
DGX,0.001410534149532753,0.052289136117463324,1
DHI,0.0013258361441955027,0.05736577801531009,1
DHR,0.0004590092969722544,0.03509308208953706,1
DIS,0.0018187910570991311,0.06265984976301812,0
DISCA,0.004105903203429169,0.11159505088749015,0
DISCK,0.008589907383959193,0.16262279542026,2
DISH,0.001668150684368502,0.059137935298604546,1
DLR,0.0009589235257500396,0.04526074220721492,1
DLTR,0.0025348048911467357,0.07294605527507116,0
DOV,0.0009952686828503202,0.041836028464408745,1
DPS,0.0011984619882150598,0.0447955630972552,1
DRE,0.00091605573379536,0.043655995597171655,1
DRI,0.0016675526630308749,0.04830097266334595,1
DTE,0.0006448158698933957,0.03684487269284533,1
DUK,0.0002787452502793765,0.026450756924935218,1
DVA,0.0006700313191721104,0.03731342577511302,1
DVN,0.00414638472253643,0.09611060956925827,0
DWDP,0.0008065597515941335,0.03138190168620815,1
DXC,0.0013246638661730263,0.05787110637686631,1
EA,0.003220601296159601,0.09497881002590676,0
EBAY,0.003481349896129121,0.08450602242938676,0
ECL,0.0005157069340986219,0.03550646766457697,1
ED,0.00026900380232738424,0.03138837920100912,1
EFX,0.00077312174505981,0.049479629416201154,1
EIX,0.000512688640277211,0.037099363663626345,1
EL,0.00045395145838382625,0.03618764617647135,1
EMN,0.000608412062453939,0.03559974661499652,1
EMR,0.0008143793799848446,0.03890090241508103,1
EOG,0.0014882087487772615,0.05612614496942797,1
EQIX,0.0007011170390350014,0.04963100983895237,1
EQR,0.0006213636861694963,0.0346004809730997,1
EQT,0.0019958065313608175,0.06371446586913357,0
ES,0.00026997228158221474,0.029780407225830315,1
ESRX,0.0008118984603100426,0.04110867406508288,1
ESS,0.0010601645195867351,0.04821304296966629,1
ETFC,0.0028107982563013224,0.08212874314304139,0
ETN,0.0007741112266778334,0.040242302759018064,1
ETR,0.0005480897598953618,0.03355476459227431,1
EVHC,0.005691058557867045,0.11007157636138164,0
EW,0.0020944635272359628,0.07429125576131902,0
EXC,0.0006870297375965206,0.037047286250285055,1
EXPD,0.00023361603904935278,0.028944616358486094,1
EXPE,0.0014026800133244814,0.05873246155387636,1
EXR,0.0010451777743891223,0.05670181964138598,1
F,0.000754299943057546,0.04418006977574006,1
FAST,0.0005271975229682815,0.03655511726873798,1
FB,0.004459247038838306,0.11406709035666593,0
FBHS,0.001326367014065363,0.05185564578283839,1
FCX,0.005538887300762958,0.12065723323731609,0
FDX,0.000747217549202701,0.04060882142650826,1
FE,0.0003678712177137061,0.030858862652255525,1
FFIV,0.0014452653324050076,0.05171469544183903,1
FIS,0.0007379311025902803,0.04582070555983399,1
FISV,0.0019978343201989554,0.06840027070060549,0
FITB,0.0013484122744290086,0.055046923877496885,1
FL,0.003541067971482595,0.08834940170472246,0
FLIR,0.0010033797545476951,0.044807033481096284,1
FLR,0.0012354773072599818,0.05639244699757552,1
FLS,0.0011670995444138916,0.05088239155552634,1
FMC,0.001568136155852272,0.0593511878301628,1
FOX,0.0010130263899610413,0.038328118649180086,1
